Timestamp,Sensor1_Temperature,Sensor1_Humidity,Sensor2_Temperature,Sensor2_Humidity,Sensor3_Temperature,Sensor3_Humidity
2024-12-18 02:46:27,18.6,18,31.5,6.2,30.3,10
2024-12-18 02:46:29,18.6,18,31.4,6.2,30,10
2024-12-18 02:46:31,18.6,18,31.3,6.2,29.6,10
2024-12-18 02:46:33,18.6,18,31.2,6.2,29.4,10
2024-12-18 02:46:35,18.6,18,31.2,6.2,29.1,10
2024-12-18 02:46:37,18.6,18,31.1,6.2,28.8,10
2024-12-18 02:46:39,18.6,18,31,6.3,28.5,10
2024-12-18 02:46:42,18.6,18,30.9,6.3,28.3,10
2024-12-18 02:46:44,18.6,18,30.9,6.3,28,10
2024-12-18 02:46:46,18.6,18,30.8,6.3,27.8,10
2024-12-18 02:46:48,18.6,18,30.7,6.4,27.6,10
2024-12-18 02:46:50,18.6,18,30.6,6.4,27.4,10
2024-12-18 02:46:52,18.6,18,30.5,6.4,27.3,10
2024-12-18 02:46:55,18.6,18,30.4,6.4,27,10
2024-12-18 02:46:57,18.6,18,30.3,6.5,26.8,10
2024-12-18 02:46:59,18.6,18,30.3,6.5,26.6,10
2024-12-18 02:47:01,18.6,18,30.2,6.5,26.5,10
2024-12-18 02:47:03,18.6,18,30.1,6.5,26.3,10
2024-12-18 02:47:05,18.6,18,30,6.6,26.1,10
2024-12-18 02:47:08,18.6,18,29.9,6.6,26,10
2024-12-18 02:47:14,18.6,18,29.8,6.6,25.9,10
2024-12-18 02:47:15,18.6,18,29.8,6.6,25.9,10
2024-12-18 02:47:16,18.6,18,29.7,6.6,25.8,10
2024-12-18 02:47:17,18.6,18,29.6,6.7,25.6,10
2024-12-18 02:47:18,18.6,18,29.6,6.7,25.5,10
2024-12-18 02:47:19,18.6,18,29.4,6.7,25.5,10
2024-12-18 02:47:22,18.6,18,29.4,6.7,25.5,10
2024-12-18 02:47:24,18.6,18,29.3,6.8,25.6,10
2024-12-18 02:47:26,18.6,18,29.2,6.9,25.9,10
2024-12-18 02:47:28,18.6,18,29.2,6.9,26.5,10
2024-12-18 02:47:30,18.6,18,29.2,6.9,27.3,10
2024-12-18 02:47:32,18.6,18,29.1,7,28.1,10
2024-12-18 02:47:35,18.6,18,29.1,7,29.1,10
2024-12-18 02:47:37,18.6,18,29.1,7.1,30.2,10
2024-12-18 02:47:39,18.6,18,29.1,7,31.3,10
2024-12-18 02:47:41,18.6,18,29.1,7.1,32.3,10
2024-12-18 02:47:43,18.6,18,29.2,7.2,33.7,10
2024-12-18 02:47:45,18.6,18,29.2,7.2,34.8,10
2024-12-18 02:47:48,18.6,18,29.3,7.2,35.9,10
2024-12-18 02:47:50,18.6,18,29.4,7.3,36.9,10
2024-12-18 02:47:51,18.6,18,29.4,7.3,36.9,10
2024-12-18 02:47:53,18.6,18,29.5,7.2,38,10
2024-12-18 02:47:55,18.6,18,29.6,7.3,39.6,10
2024-12-18 02:47:57,18.6,18,29.6,7.3,40.7,10
2024-12-18 02:47:59,18.6,18,29.8,7.3,41.5,10
2024-12-18 02:48:02,18.6,18,29.9,7.3,42.5,10
2024-12-18 02:48:04,18.6,18,30,7.3,43.4,10
2024-12-18 02:48:06,18.6,18,30.1,7.3,44.1,10
2024-12-18 02:48:08,18.6,18,30.2,7.3,45,10
2024-12-18 02:48:09,18.6,18,30.2,7.3,45,10
2024-12-18 02:48:11,18.6,18,30.4,7.3,45.8,10
2024-12-18 02:48:13,18.6,18,30.6,7.2,46.8,10
2024-12-18 02:48:15,18.6,18,30.7,7.2,47.5,10
2024-12-18 02:48:18,18.6,18,30.8,7.2,48.1,10
