Timestamp,Sensor1_Temperature,Sensor1_Humidity
2024-12-12 22:01:12,34.9,20.4
2024-12-12 22:01:14,34.9,20.5
2024-12-12 22:01:16,34.9,20.5
2024-12-12 22:01:18,34.9,20.4
2024-12-12 22:01:20,34.9,20.5
2024-12-12 22:01:23,34.9,20.7
2024-12-12 22:01:25,35,20.7
2024-12-12 22:01:27,35,20.8
2024-12-12 22:01:29,35,21.1
2024-12-12 22:01:31,35,21.4
2024-12-12 22:01:33,35,21.4
2024-12-12 22:01:35,35.1,21.3
2024-12-12 22:01:37,35.1,21.3
2024-12-12 22:01:39,35.1,21.3
2024-12-12 22:01:42,35.1,21
2024-12-12 22:01:44,35.2,20.7
2024-12-12 22:01:46,35.2,20.7
2024-12-12 22:01:48,35.2,20.7
2024-12-12 22:01:50,35.3,20.8
2024-12-12 22:01:52,35.3,21
2024-12-12 22:01:54,35.3,20.7
2024-12-12 22:01:56,35.3,20.5
2024-12-12 22:01:58,35.3,20.5
2024-12-12 22:02:01,35.4,20.4
2024-12-12 22:02:03,35.3,20.1
2024-12-12 22:02:05,35.4,19.6
2024-12-12 22:02:07,35.4,19.5
2024-12-12 22:02:09,35.4,19.4
2024-12-12 22:02:11,35.4,19.6
2024-12-12 22:02:13,35.4,19.8
2024-12-12 22:02:15,35.4,19.8
2024-12-12 22:02:17,35.5,19.7
2024-12-12 22:02:19,35.4,19.5
2024-12-12 22:02:22,35.5,19.7
2024-12-12 22:02:24,35.5,19.6
2024-12-12 22:02:26,35.5,19.4
2024-12-12 22:02:28,35.5,19.2
2024-12-12 22:02:30,35.5,19.3
2024-12-12 22:02:32,35.5,18.9
2024-12-12 22:02:34,35.6,18.9
2024-12-12 22:02:36,35.5,18.9
2024-12-12 22:02:38,35.6,19
2024-12-12 22:02:41,35.5,18.9
2024-12-12 22:02:43,35.6,19
2024-12-12 22:02:45,35.6,19
2024-12-12 22:02:47,35.6,19.2
2024-12-12 22:02:49,35.7,19.2
2024-12-12 22:02:51,35.6,19
2024-12-12 22:02:53,35.7,19.1
2024-12-12 22:02:55,35.7,19.2
2024-12-12 22:02:57,35.7,19.4
2024-12-12 22:03:00,35.7,19.4
2024-12-12 22:03:02,35.7,18.9
2024-12-12 22:03:04,35.7,19
2024-12-12 22:03:06,35.8,19
2024-12-12 22:03:08,35.8,19.1
2024-12-12 22:03:10,35.8,19
2024-12-12 22:03:12,35.8,18.7
2024-12-12 22:03:14,35.8,18.4
2024-12-12 22:03:16,35.8,18.5
2024-12-12 22:03:19,35.8,18.3
2024-12-12 22:03:21,35.8,18.3
2024-12-12 22:03:23,35.8,18.6
2024-12-12 22:03:25,35.9,18.7
2024-12-12 22:03:27,35.9,18.9
2024-12-12 22:03:29,35.9,18.6
2024-12-12 22:03:31,35.9,18.2
2024-12-12 22:03:33,35.9,17.7
2024-12-12 22:03:35,35.9,17.5
2024-12-12 22:03:38,35.9,17.7
2024-12-12 22:03:40,35.9,17.7
2024-12-12 22:03:42,35.9,18
2024-12-12 22:03:44,35.9,18
2024-12-12 22:03:46,35.9,17.9
2024-12-12 22:03:48,35.9,18.1
2024-12-12 22:03:50,35.9,18.2
2024-12-12 22:03:52,35.9,18.3
2024-12-12 22:03:54,35.9,18.1
2024-12-12 22:03:56,35.9,18.1
2024-12-12 22:03:59,35.9,18
2024-12-12 22:04:01,35.9,17.6
2024-12-12 22:04:03,35.9,17.5
2024-12-12 22:04:05,35.9,17.5
2024-12-12 22:04:07,36,17.3
2024-12-12 22:04:09,35.9,17
2024-12-12 22:04:11,36,16.7
2024-12-12 22:04:13,35.9,16.8
2024-12-12 22:04:15,35.9,16.8
2024-12-12 22:04:18,35.9,16.7
2024-12-12 22:04:20,36,16.9
2024-12-12 22:04:22,35.9,17
2024-12-12 22:04:24,36,17.2
2024-12-12 22:04:26,35.9,17.5
2024-12-12 22:04:28,36,17.7
2024-12-12 22:04:30,36,17.7
2024-12-12 22:04:32,36,17.7
2024-12-12 22:04:34,36,17.6
2024-12-12 22:04:37,36,17.4
2024-12-12 22:04:39,36.1,17.7
2024-12-12 22:04:41,36,17.7
2024-12-12 22:04:43,36.1,17.6
2024-12-12 22:04:45,36.1,17.5
2024-12-12 22:04:47,36.1,17.2
2024-12-12 22:04:49,36.1,17
2024-12-12 22:04:51,36.2,17
2024-12-12 22:04:53,36.2,16.8
2024-12-12 22:04:56,36.2,16.7
